Precio,Talla,Valor,Modelo,Link,Fecha_publicacion,Tienda,Marca,Descuento_%,Tiene_44.5/45,Vendedor,SKU,Imagen,Disponible,Fecha_actualizacion
64990,"39, 40, 40.5, 41, 42, 42.5, 44",48990,Zapatillas Hombre Slip-ins Track BK Negro,https://www.falabella.com/falabella-cl/product/145451628/Zapatillas-Hombre-Slip-ins-Track-BK-Negro-Skechers,2026-07-02,Falabella,SKECHERS,25,No,Skechers,145451628,https://media.falabella.com/falabellaCL/145451636_01/public,Si,2026-07-02T11:12:11
66990,s/info,49990,SKECHERS [SLIP-INS | BOBS SPARROW FLEX] STEADY EDGE 118310-WHT,https://simple.ripley.cl/skechers-slip-ins-bobs-sparrow-flex-steady-edge-118310-wht-MPM10002093954,2026-07-02,Ripley,SKECHERS,25,No,REALSPORT,MPM10002093954,https://rimage.ripley.cl/home.ripley/Attachment/MKP/9350/MPM10002093954/full_image-8.png,Si,2026-07-02T11:12:11
129990,s/info,97490,ZAPATILLA RUNNING SALOMON NEGRO HOMBRE SUPERCROSS 4,https://simple.ripley.cl/zapatilla-running-salomon-negro-hombre-supercross-4-MPM00072572414,2026-07-02,Ripley,SALOMON,25,No,GRYLAN,MPM00072572414,https://rimage.ripley.cl/home.ripley/Attachment/MKP/3272/MPM00072572414/full_image-5.jpeg,Si,2026-07-02T11:12:11
82990,"38, 39, 39.5, 40, 40.5, 41.5, 42, 42.5",62990,Zapatillas Flex Train Verde Hombre,https://www.falabella.com/falabella-cl/product/151164470/zapatillas-nike-flex-train-verde-hombre,2026-07-02,Falabella,NIKE,24,No,TIENDA OFICIAL NIKE,151164470,https://media.falabella.com/falabellaCL/151164471_01/public,Si,2026-07-02T11:12:11
52990,s/info,41990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80668900/Zapatilla-Urbana-Hombre-Negro-Skechers,2026-07-02,Falabella,SKECHERS,21,No,FALABELLA,80668900,https://media.falabella.com/falabellaCL/80669150_1/public,Si,2026-07-02T11:12:11
39990,"40, 41, 42",31990,Zapatilla Casual Hombre Azul,https://www.falabella.com/falabella-cl/product/152792150/zapatilla-casual-hombre-azul-16-hrs,2026-07-02,Falabella,16 HRS,20,No,Gino S.A,152792150,https://media.falabella.com/falabellaCL/152792154_01/public,Si,2026-07-02T11:12:11
74900,s/info,59990,Court Vision Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80052246/court-vision-zapatilla-urbana-hombre-negro-nike,2026-07-02,Falabella,NIKE,20,No,FALABELLA,80052246,https://media.falabella.com/falabellaCL/80052256_1/public,Si,2026-07-02T11:12:11
69990,"39, 39.5, 40, 40.5, 41, 41.5, 42",55990,Zapatillas de Senderismo Terrex Anylander Corte Medio,https://www.falabella.com/falabella-cl/product/132570514/Zapatillas-de-Senderismo-Terrex-Anylander-Corte-Medio,2026-07-02,Falabella,ADIDAS,20,No,adidas,132570514,https://media.falabella.com/falabellaCL/132671173_01/public,Si,2026-07-02T11:12:11
39990,s/info,31990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80591019/Zapatilla-Urbana-Hombre-Negro-16-Hrs,2026-07-02,Falabella,16 HRS,20,No,FALABELLA,80591019,https://media.falabella.com/falabellaCL/80591123_1/public,Si,2026-07-02T11:12:11
64990,s/info,51990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/50184755/Zapatilla-Urbana-Hombre-Negro-Skechers,2026-07-02,Falabella,SKECHERS,20,No,FALABELLA,50184755,https://media.falabella.com/falabellaCL/50184758_1/public,Si,2026-07-02T11:12:11
64900,s/info,51990,Zapatilla urbana hombre rojo,https://www.falabella.com/falabella-cl/product/50026208/skechers-zapatilla-urbana-hombre-rojo,2026-07-02,Falabella,SKECHERS,20,No,FALABELLA,50026208,https://media.falabella.com/falabellaCL/50026215_1/public,Si,2026-07-02T11:12:11
79990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 44",63990,Zapatillas Urbanas Hombre ML574EVB Negro,https://www.falabella.com/falabella-cl/product/130251919/Zapatillas-Urbanas-Hombre-New-Balance-ML574EVB-Negro,2026-07-02,Falabella,NEW BALANCE,20,No,DEPORTES SPARTA,130251919,https://media.falabella.com/falabellaCL/130251921_01/public,Si,2026-07-02T11:12:11
79990,"39.5, 40, 40.5, 41, 41.5, 42, 42.5",63990,Zapatillas Urbanas Hombre ML 574 EVE Negra,https://www.falabella.com/falabella-cl/product/138604406/Zapatillas-Urbanas-Hombre-New-Balance-ML-574-EVE-Negra,2026-07-02,Falabella,NEW BALANCE,20,No,DEPORTES SPARTA,138604406,https://media.falabella.com/falabellaCL/138604416_01/public,Si,2026-07-02T11:12:11
84990,s/info,67990,Air Max Nuaxis Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80007602/Air-Max-Nuaxis-Zapatilla-Urbana-Hombre-Negro-Nike,2026-07-02,Falabella,NIKE,20,No,FALABELLA,80007602,https://media.falabella.com/falabellaCL/80007628_1/public,Si,2026-07-02T11:12:11
24990,s/info,19990,Zapatilla Urbana Hombre Azul,https://www.falabella.com/falabella-cl/product/883643069/Zapatilla-Urbana-Hombre-Azul-Newport,2026-07-02,Falabella,NEWPORT,20,No,FALABELLA,883643069,https://media.falabella.com/falabellaCL/883643073_1/public,Si,2026-07-02T11:12:11
64990,s/info,51990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/15378424/Zapatilla-Urbana-Hombre-Negro-Skechers,2026-07-02,Falabella,SKECHERS,20,No,FALABELLA,15378424,https://media.falabella.com/falabellaCL/15378431_1/public,Si,2026-07-02T11:12:11
24990,s/info,19990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/883472709/Zapatilla%20-Urbana%20-Hombre%20-Negro%20-Newport,2026-07-02,Falabella,NEWPORT,20,No,FALABELLA,883472709,https://media.falabella.com/falabellaCL/883472713_1/public,Si,2026-07-02T11:12:11
59990,s/info,47990,Zapatillas Urbanas Hombre BB80BLK Negro,https://www.falabella.com/falabella-cl/product/130280135/Zapatillas-Urbanas-Hombre-New-Balance-BB80BLK-Negro,2026-07-02,Falabella,NEW BALANCE,20,No,DEPORTES SPARTA,130280135,https://media.falabella.com/falabellaCL/130280136_01/public,Si,2026-07-02T11:12:11
54990,s/info,43990,Zapatilla Urbana Café Hombre,https://www.falabella.com/falabella-cl/product/80065167/Skechers-Zapatilla-urbana-hombre-cafe,2026-07-02,Falabella,SKECHERS,20,No,FALABELLA,80065167,https://media.falabella.com/falabellaCL/80065276_1/public,Si,2026-07-02T11:12:11
74990,s/info,59990,BOTINES HOMBRE SKECHERS CUERO CAFE TERRAFORM RENFROW,https://simple.ripley.cl/botines-hombre-skechers-cuero-cafe-terraform-renfrow-2000399186314,2026-07-02,Ripley,SKECHERS,20,No,Ripley,2000399186314,https://home.ripley.cl/store/Attachment/WOP/D311/2000399186352/2000399186352_2.jpg,Si,2026-07-02T11:12:11
59990,s/info,47990,ZAPATILLAS HOMBRE ADIDAS CASUALES NEGRO GRAND COURT BASE 00S,https://simple.ripley.cl/zapatillas-hombre-adidas-casuales-negro-grand-court-base-00s-2000409301553,2026-07-02,Ripley,ADIDAS,20,No,Ripley,2000409301553,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409301614/full_image-2000409301614,Si,2026-07-02T11:12:11
69990,s/info,55990,ZAPATILLAS HOMBRE ADIDAS CASUALES BLANCO LIGHTSHIFT 2.0,https://simple.ripley.cl/zapatillas-hombre-adidas-casuales-blanco-lightshift-20-2000409301225,2026-07-02,Ripley,ADIDAS,20,No,Ripley,2000409301225,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409301232/full_image-2000409301232,Si,2026-07-02T11:12:11
89990,s/info,71990,ZAPATILLAS HOMBRE CATERPILLAR URBANAS AZUL THEOREM CUERO,https://simple.ripley.cl/zapatillas-hombre-caterpillar-urbanas-azul-theorem-cuero-2000409907618,2026-07-02,Ripley,CATERPILLAR,20,No,Ripley,2000409907618,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409907700/full_image-2000409907700,Si,2026-07-02T11:12:11
89990,s/info,71990,ZAPATILLAS HOMBRE CATERPILLAR URBANAS NEGRO THEOREM CUERO,https://simple.ripley.cl/zapatillas-hombre-caterpillar-urbanas-negro-theorem-cuero-2000409907717,2026-07-02,Ripley,CATERPILLAR,20,No,Ripley,2000409907717,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409907731/full_image-2000409907731,Si,2026-07-02T11:12:11
53990,s/info,42990,ZAPATILLAS DE TRAINING REEBOK FLIP CHARGE HOMBRE | 100250391,https://simple.ripley.cl/zapatillas-de-training-reebok-flip-charge-hombre-100250391-MPM10003145610,2026-07-02,Ripley,REEBOK,20,No,REALSPORT,MPM10003145610,https://rimage.ripley.cl/home.ripley/Attachment/MKP/9350/MPM10003145610/full_image-1,Si,2026-07-02T11:12:11
69990,s/info,55990,ZAPATILLAS HOMBRE SKECHERS CASUAL CAFÉ LOCKETT,https://simple.ripley.cl/zapatillas-hombre-skechers-casual-cafe-lockett-2000409434718,2026-07-02,Ripley,SKECHERS,20,No,Ripley,2000409434718,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409434794/full_image-2000409434794,Si,2026-07-02T11:12:11
64990,s/info,51990,ZAPATILLAS HOMBRE TOMMY HILFIGER CASUALES NEGRO FM0FM05511BDS,https://simple.ripley.cl/zapatillas-hombre-tommy-hilfiger-casuales-negro-fm0fm05511bds-2000408440895,2026-07-02,Ripley,TOMMY HILFIGER,20,No,Ripley,2000408440895,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408440925/full_image-2000408440925,Si,2026-07-02T11:12:11
99990,s/info,80090,ZAPATILLAS URBANAS HOMBRE CUERO ZERMATT-0-11 NEGRO B CARDINALE,https://simple.ripley.cl/zapatillas-urbanas-hombre-cuero-zermatt-0-11-negro-b-cardinale-MPM10003214424,2026-07-02,Ripley,CARDINALE,20,No,CARDINALE,MPM10003214424,https://rimage.ripley.cl/home.ripley/Attachment/MKP/1563/MPM10003214424/full_image-3,Si,2026-07-02T11:12:11
84990,s/info,69990,Gc Alpha Sk8 Zapatilla Urbana Hombre Cuero Beige,https://www.falabella.com/falabella-cl/product/80659321/gc-alpha-sk8-zapatilla-urbana-hombre-cuero-beige-adidas,2026-07-02,Falabella,ADIDAS,18,No,FALABELLA,80659321,https://media.falabella.com/falabellaCL/80659549_1/public,Si,2026-07-02T11:12:11
59990,s/info,48990,Zapatillas Urbanas Unisex Cc Park Vulc Negro,https://www.falabella.com/falabella-cl/product/151898480/zapatillas-urbanas-unisex-puma-cc-park-vulc-negro,2026-07-02,Falabella,PUMA,18,No,Blockstore.,151898480,https://media.falabella.com/falabellaCL/151898481_01/public,Si,2026-07-02T11:12:11
49990,"39, 40, 41",42990,Zapatilla Casual Hombre Marrón claro,https://www.falabella.com/falabella-cl/product/140076911/zapatilla-casual-hombre-marron-claro-16-hrs,2026-07-02,Falabella,16 HRS,14,No,Gino S.A,140076911,https://media.falabella.com/falabellaCL/140076916_01/public,Si,2026-07-02T11:12:11
24990,s/info,21990,ZAPATILLA NEGRO VIA FRANCA ART: 82001BLACK,https://simple.ripley.cl/zapatilla-negro-via-franca-art-82001black-MPM00014052866,2026-07-02,Ripley,VIA FRANCA,12,No,VÍA FRANCA,MPM00014052866,https://rimage.ripley.cl/home.ripley/Attachment/MKP/1595/MPM00014052866/full_image-2.jpeg,Si,2026-07-02T11:12:11
44990,"40, 41, 42",39990,Zapatilla Casual Hombre Negro,https://www.falabella.com/falabella-cl/product/152073932/zapatilla-casual-hombre-negro-panama-jack,2026-07-02,Falabella,PANAMA JACK,11,No,Gino S.A,152073932,https://media.falabella.com/falabellaCL/152073935_01/public,Si,2026-07-02T11:12:11
34990,s/info,30990,ZAPATILLAS BABY FUTBOL OXN SOCIETY NIEBLA OXCFSOH004,https://simple.ripley.cl/zapatillas-baby-futbol-oxn-society-niebla-oxcfsoh004-MPM10002900861,2026-07-02,Ripley,GENÉRICO,11,No,REALSPORT,MPM10002900861,https://rimage.ripley.cl/home.ripley/Attachment/MKP/9350/MPM10002900861/full_image-3.png,Si,2026-07-02T11:12:11
54990,s/info,49490,ZAPATOS HOMBRE GUANTE NEGRO MELFORT,https://simple.ripley.cl/zapatos-hombre-guante-negro-melfort-2000409581603,2026-07-02,Ripley,GUANTE,10,No,Ripley,2000409581603,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409581627/full_image-2000409581627,Si,2026-07-02T11:12:11
54990,s/info,49490,ZAPATOS OUTDOOR HOMBRE GUANTE VERDE MELFORT,https://simple.ripley.cl/zapatos-outdoor-hombre-guante-verde-melfort-2000407437223,2026-07-02,Ripley,GUANTE,10,No,Ripley,2000407437223,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000407437247/full_image-2000407437247,Si,2026-07-02T11:12:11
49990,s/info,44990,ZAPATILLA OUTDOOR HOMBRE PANAMA JACK - PJH0103 | VERDE,https://simple.ripley.cl/zapatilla-outdoor-hombre-panama-jack-pjh0103-verde-MPM10003148859,2026-07-02,Ripley,PANAMA JACK,10,No,GINO S.A,MPM10003148859,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM10003148859/full_image-5,Si,2026-07-02T11:12:11
64990,s/info,58490,ZAPATILLAS HOMBRE SKECHERS CASUALES AZUL MARINO,https://simple.ripley.cl/zapatillas-hombre-skechers-casuales-azul-marino-2000379499892,2026-07-02,Ripley,SKECHERS,10,No,Ripley,2000379499892,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000379499915/full_image-2000379499915,Si,2026-07-02T11:12:11
122990,s/info,122990,Air Force 1 07 Zapatilla Urbana Hombre Cuero Blanco,https://www.falabella.com/falabella-cl/product/14853402/Air-Force-1-07-Zapatilla-Urbana-Hombre-Blanco-Nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,14853402,https://media.falabella.com/falabellaCL/14853415_1/public,Si,2026-07-02T11:12:11
99990,s/info,99990,530 Zapatilla Urbana Unisex Adulto Blanco,https://www.falabella.com/falabella-cl/product/80013986/530-zapatilla-urbana-unisex-adulto-blanco-new-balance,2026-07-02,Falabella,NEW BALANCE,,No,FALABELLA,80013986,https://media.falabella.com/falabellaCL/17358002_1/public,Si,2026-07-02T11:12:11
122990,s/info,122990,Air Force 1 07 Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/14794383/Air-Force-1-07-Zapatilla-Urbana-Hombre-Negro-Nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,14794383,https://media.falabella.com/falabellaCL/14794388_1/public,Si,2026-07-02T11:12:11
154990,s/info,154990,9060 Zapatilla Urbana Unisex Adulto Cuero Blanco,https://www.falabella.com/falabella-cl/product/80530341/9060-zapatilla-urbana-unisex-adulto-cuero-blanco-new-balance,2026-07-02,Falabella,NEW BALANCE,,No,FALABELLA,80530341,https://media.falabella.com/falabellaCL/80530387_1/public,Si,2026-07-02T11:12:11
99990,s/info,99990,Samba OG Zapatilla Urbana Mujer Cuero Blanco,https://www.falabella.com/falabella-cl/product/80505548/Samba-OG-Zapatilla-Urbana-Mujer-Cuero-Blanco-Adidas-Originals,2026-07-02,Falabella,ADIDAS ORIGINALS,,No,FALABELLA,80505548,https://media.falabella.com/falabellaCL/80505553_1/public,Si,2026-07-02T11:12:11
99990,"36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41.5",99990,Zapatillas Urbanas Unisex 530 Bicolor,https://www.falabella.com/falabella-cl/product/139600826/Zapatillas-Urbanas-Unisex-New-Balance-530-Bicolor,2026-07-02,Falabella,NEW BALANCE,,No,DEPORTES SPARTA,139600826,https://media.falabella.com/falabellaCL/139600842_01/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Downshifter 14 Zapatilla Running Hombre Negro,https://www.falabella.com/falabella-cl/product/80739845/downshifter-14-zapatilla-running-hombre-negro-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80739845,https://media.falabella.com/falabellaCL/80739969_1/public,Si,2026-07-02T11:12:11
49990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 44",49990,Zapatillas Hombre Summits Eckler Negro,https://www.falabella.com/falabella-cl/product/151205884/zapatillas-hombre-summits-eckler-negro-skechers,2026-07-02,Falabella,SKECHERS,,No,Skechers,151205884,https://media.falabella.com/falabellaCL/151205886_01/public,Si,2026-07-02T11:12:11
47990,s/info,47990,Runblaze Zapatilla Running Hombre Rojo,https://www.falabella.com/falabella-cl/product/80712637/runblaze-zapatilla-running-hombre-rojo-adidas,2026-07-02,Falabella,ADIDAS,,No,FALABELLA,80712637,https://media.falabella.com/falabellaCL/80712644_1/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Park Lifestyle SK8 SD Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80076126/park-lifestyle-sk8-sd-zapatilla-urbana-hombre-negro-puma,2026-07-02,Falabella,PUMA,,No,FALABELLA,80076126,https://www.falabella.com/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/falabellaCL/80076033/public,Si,2026-07-02T11:12:11
74990,s/info,74990,Cell Meza Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80523696/cell-meza-zapatilla-urbana-hombre-negro-puma,2026-07-02,Falabella,PUMA,,No,FALABELLA,80523696,https://media.falabella.com/falabellaCL/80523703_1/public,Si,2026-07-02T11:12:11
89990,s/info,89990,Knu Skool Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/50364421/Knu-Skool-Zapatilla-Urbana-Hombre-Negro-Vans,2026-07-02,Falabella,VANS,,No,FALABELLA,50364421,https://media.falabella.com/falabellaCL/50364429_1/public,Si,2026-07-02T11:12:11
39990,"40, 41, 42, 43",39990,Zapatilla Outdoor Hombre Negro,https://www.falabella.com/falabella-cl/product/152357891/zapatilla-outdoor-hombre-negro-panama-jack,2026-07-02,Falabella,PANAMA JACK,,No,Gino S.A,152357891,https://media.falabella.com/falabellaCL/152357893_01/public,Si,2026-07-02T11:12:11
89990,"39, 39.5, 40, 41, 41.5, 42, 42.5, 43.5",89990,Zapatillas Urbanas Hombre Suede Xl Negro,https://www.falabella.com/falabella-cl/product/146042895/zapatillas-urbanas-unisex-puma-suede-xl-negro,2026-07-02,Falabella,PUMA,,No,Blockstore.,146042895,https://media.falabella.com/falabellaCL/146042906_01/public,Si,2026-07-02T11:12:11
99990,"14 US, 35.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44",99990,Campus 00S Zapatilla Urbana Hombre Cuero Negro Originals,https://www.falabella.com/falabella-cl/product/140329505/Zapatillas-Campus-00s,2026-07-02,Falabella,ADIDAS,,No,adidas,140329505,https://media.falabella.com/falabellaCL/140729322_01/public,Si,2026-07-02T11:12:11
169990,s/info,169990,Cloud 6 Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80064093/cloud-6-zapatilla-urbana-hombre-negro-on,2026-07-02,Falabella,ON,,No,FALABELLA,80064093,https://media.falabella.com/falabellaCL/80064406_1/public,Si,2026-07-02T11:12:11
69990,"40.5, 41, 41.5, 42, 44",69990,Zapatillas Urbanas Hombre 515 Azul Marino,https://www.falabella.com/falabella-cl/product/153088247/zapatillas-urbanas-hombre-new-balance-515-azul-marino,2026-07-02,Falabella,NEW BALANCE,,No,DEPORTES SPARTA,153088247,https://media.falabella.com/falabellaCL/153088256_01/public,Si,2026-07-02T11:12:11
99990,s/info,99990,M Air Max Bia Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80739858/m-air-max-bia-zapatilla-urbana-hombre-negro-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80739858,https://media.falabella.com/falabellaCL/80740085_1/public,Si,2026-07-02T11:12:11
99990,s/info,99990,Reax 8 Nssl Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80739870/reax-8-nssl-zapatilla-urbana-hombre-negro-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80739870,https://media.falabella.com/falabellaCL/80740197_1/public,Si,2026-07-02T11:12:11
29990,s/info,29990,Eagle 9 Zapatilla Running Hombre Negro,https://www.falabella.com/falabella-cl/product/883637110/Eagle-9-Zapatilla-Running-Hombre-Negro-Diadora,2026-07-02,Falabella,DIADORA,,No,FALABELLA,883637110,https://media.falabella.com/falabellaCL/883637116_1/public,Si,2026-07-02T11:12:11
74990,s/info,74990,Court Vision Zapatilla Urbana Hombre Gris,https://www.falabella.com/falabella-cl/product/80052247/Court-Vision-Zapatilla-Urbana-Hombre-Gris-Nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80052247,https://media.falabella.com/falabellaCL/80052265_1/public,Si,2026-07-02T11:12:11
69990,"39.5, 40, 40.5, 41, 41.5, 42, 42.5",69990,Zapatillas Urbanas Hombre 515 Grises/Blancas,https://www.falabella.com/falabella-cl/product/152109212/zapatillas-urbanas-hombre-new-balance-515-grisesblancas,2026-07-02,Falabella,NEW BALANCE,,No,DEPORTES SPARTA,152109212,https://media.falabella.com/falabellaCL/152109224_01/public,Si,2026-07-02T11:12:11
199990,s/info,199990,Cloudmonster 3 Zapatilla Running Hombre Negro,https://www.falabella.com/falabella-cl/product/80656782/cloudmonster-3-zapatilla-running-hombre-negro-on,2026-07-02,Falabella,ON,,No,FALABELLA,80656782,https://media.falabella.com/falabellaCL/80657053_1/public,Si,2026-07-02T11:12:11
49990,"10.5 US, 9.5 US, 11.5 US, 11 US, 9 US, 8.5 US, 10 US",49990,Zapatillas Urbano Hoops Hombre,https://www.falabella.com/falabella-cl/product/150588421/zapatillas-urbano-hoops-hombre,2026-07-02,Falabella,ADIDAS,,No,adidas,150588421,https://media.falabella.com/falabellaCL/150631315_01/public,Si,2026-07-02T11:12:11
69990,s/info,69990,Terrex Anylander RRdy Zapatilla Outdoor Hombre Café,https://www.falabella.com/falabella-cl/product/80659343/Terrex-Anylander-R.Rdy-Zapatilla-Training-Y-Gimnasio-Hombre-Caf%C3%A9-Adidas,2026-07-02,Falabella,ADIDAS,,No,FALABELLA,80659343,https://media.falabella.com/falabellaCL/80659733_1/public,Si,2026-07-02T11:12:11
109990,s/info,109990,Intruder Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/14851649/Intruder-Zapatilla-Urbana-Hombre-Cuero-Negro-Cat,2026-07-02,Falabella,CAT,,No,FALABELLA,14851649,https://media.falabella.com/falabellaCL/14851654_01/public,Si,2026-07-02T11:12:11
99990,s/info,99990,Reax 8 Nssl Zapatilla Urbana Hombre Blanco,https://www.falabella.com/falabella-cl/product/80739851/reax-8-nssl-zapatilla-urbana-hombre-blanco-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80739851,https://media.falabella.com/falabellaCL/80740021_1/public,Si,2026-07-02T11:12:11
39990,"39, 40, 41",39990,Zapatilla Hombre Casual Azul,https://www.falabella.com/falabella-cl/product/151432483/zapatilla-hombre-casual-azul-16-hrs,2026-07-02,Falabella,16 HRS,,No,Gino S.A,151432483,https://media.falabella.com/falabellaCL/151432485_01/public,Si,2026-07-02T11:12:11
104990,s/info,104990,740 Zapatilla Urbana Unisex Adulto Negro,https://www.falabella.com/falabella-cl/product/80674136/740-zapatilla-urbana-unisex-adulto-negro-new-balance,2026-07-02,Falabella,NEW BALANCE,,No,FALABELLA,80674136,https://media.falabella.com/falabellaCL/80674220_1/public,Si,2026-07-02T11:12:11
139990,"10.5 US, 9.5 US, 7.5 US, 11.5 US, 8 US, 11 US, 9 US, 8.5 US, 7 US, 10 US",139990,ZAPATILLA SAVALEOS HALTEROFILIA,https://www.falabella.com/falabella-cl/product/153371109/zapatilla-nike-savaleos-halterofilia,2026-07-02,Falabella,NIKE,,No,LatinBrands,153371109,https://media.falabella.com/falabellaCL/153371113_01/public,Si,2026-07-02T11:12:11
79990,s/info,79990,Court Graffik Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/15385999/Court-Graffik-Zapatilla-Urbana-Hombre-Blanco-Dc-Shoes,2026-07-02,Falabella,DC SHOES,,No,FALABELLA,15385999,https://media.falabella.com/falabellaCL/15386008_1/public,Si,2026-07-02T11:12:11
124990,"10.5 US, 9.5 US, 12 US, 8 US, 11 US, 9 US, 8.5 US, 7 US, 10 US",124990,ZAPATILLA BOX MACHOMAI 3,https://www.falabella.com/falabella-cl/product/142122447/ZAPATILLA-NIKE-BOX-MACHOMAI-3,2026-07-02,Falabella,NIKE,,No,LatinBrands,142122447,https://media.falabella.com/falabellaCL/142122453_01/public,Si,2026-07-02T11:12:11
84990,s/info,84990,Hylane Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80501808/Hylane-Zapatilla-Urbana-Hombre-Negro-Vans,2026-07-02,Falabella,VANS,,No,FALABELLA,80501808,https://media.falabella.com/falabellaCL/80501965_1/public,Si,2026-07-02T11:12:11
102990,"39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43",102990,Zapatillas Initiator Gris Hombre - Gris,https://www.falabella.com/falabella-cl/product/153386290/zapatillas-nike-initiator-gris-hombre-gris,2026-07-02,Falabella,NIKE,,No,TIENDA OFICIAL NIKE,153386290,https://media.falabella.com/falabellaCL/153386294_01/public,Si,2026-07-02T11:12:11
99990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44",99990,Zapatillas Air Max Invigor Verde Hombre,https://www.falabella.com/falabella-cl/product/153516353/zapatillas-nike-air-max-invigor-verde-hombre,2026-07-02,Falabella,NIKE,,No,TIENDA OFICIAL NIKE,153516353,https://media.falabella.com/falabellaCL/153516377_01/public,Si,2026-07-02T11:12:11
79990,s/info,79990,Court Graffik Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/15385987/Court-Graffik-Zapatilla-Urbana-Hombre-Negro-Dc-Shoes,2026-07-02,Falabella,DC SHOES,,No,FALABELLA,15385987,https://media.falabella.com/falabellaCL/17349614_1/public,Si,2026-07-02T11:12:11
154990,s/info,154990,9060 Zapatilla Urbana Unisex Adulto Cuero Negro,https://www.falabella.com/falabella-cl/product/80674132/9060-zapatilla-urbana-unisex-adulto-cuero-negro-new-balance,2026-07-02,Falabella,NEW BALANCE,,No,FALABELLA,80674132,https://media.falabella.com/falabellaCL/80674187_1/public,Si,2026-07-02T11:12:11
89990,"39, 39.5, 40, 40.5, 41, 42, 42.5, 43, 43.5",89990,Terrex Skychaser Ax5 Zapatilla Senderismo Hombre Negro,https://www.falabella.com/falabella-cl/product/144679507/Zapatillas-de-Senderismo-Terrex-Skychaser-Ax5,2026-07-02,Falabella,ADIDAS,,No,adidas,144679507,https://media.falabella.com/falabellaCL/144848659_01/public,Si,2026-07-02T11:12:11
89990,s/info,89990,Superstar II Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/80059912/superstar-ii-zapatilla-urbana-hombre-cuero-negro-adidas-originals,2026-07-02,Falabella,ADIDAS ORIGINALS,,No,FALABELLA,80059912,https://media.falabella.com/falabellaCL/80060257_1/public,Si,2026-07-02T11:12:11
54990,s/info,54990,Caven III Zapatilla Urbana Hombre Blanco,https://www.falabella.com/falabella-cl/product/80674731/Caven-III-Zapatilla-Urbana-Hombre-Blanco-Puma,2026-07-02,Falabella,PUMA,,No,FALABELLA,80674731,https://media.falabella.com/falabellaCL/80675187_1/public,Si,2026-07-02T11:12:11
